1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|5||15018907|-|2
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|5||20009716|+|0.5
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|5|6|20009716|+|41.41
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|5|6|20011624|-|15.17
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|6||15004337|-|4
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|6||15004590|-|8
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|6||15004590|+|8
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|6||15008003|-|1
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|6||15011039|-|2
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|6||15011039|+|2
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|6||15011477|-|2
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|6||15011477|+|2
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|6||15011854|-|4
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|6||15014003|+|2
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|6||15014031|+|7
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|6||15014036|+|2
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|6||15015976|+|1
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|6||15018902|-|10
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|6||15018907|-|2
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|6||15018937|+|2
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|6||15019050|+|2
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|6||20009692|-|40
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|6||20009692|+|40
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|6||20009698|-|40
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|6||20009698|+|40
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|6||20009716|+|0.5
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|6|7|20009716|+|36.461
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|6|7|20011624|-|13.357
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|7||15004337|-|4
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|7||15004337|+|1
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|7||15004401|-|4
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|7||15004441|+|1
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|7||15004590|-|4
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|7||15004590|+|4
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|7||15005508|+|1
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|7||15008003|-|1
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|7||15011065|-|3
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|7||15011065|+|1
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|7||15011477|-|3
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|7||15011477|+|1
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|7||15014003|+|2
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|7||15014031|+|7
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|7||15015066|+|1
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|7||15018902|-|6
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|7||15018907|-|2
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|7||15019050|+|2
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|7||20009698|-|40
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|7||20009698|+|40
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|7||20009716|+|0.5
